Algorithm,Size,Result,Constraint checks,Assignments,Completion time
BT,4,219.4,22.3,0.0010009050369262696
FC,4,144.0,10.700000000000001,0.000600743293762207
MAC,4,398.70000000000005,8.1,0.00130157470703125
